PID,-10,0,-0.1
<<<<<<< HEAD
2.9191318009421443,-29.191318009421444,292,0.372,0.3701564162839973,0.022538725286722183,0.022538725286722183,False
3.0193157830150583,-30.322086934594868,291,0.369,0.3690299503688217,0.023155421018600464,0.023155421018600464,False
3.0193157830150583,-30.19315783015058,291,0.369,0.36880488072229645,0.023155421018600464,0.023155421018600464,False
3.1232275575010133,-31.32141704261158,290,0.369,0.3690401599428009,0.023953884840011597,0.023953884840011597,False
3.1245714801125537,-31.246633281753894,290,0.37,0.36986398546190763,0.024018801748752594,0.024018801748752594,False
2.8126437643990547,-27.857712536037667,293,0.37,0.3676762196425447,0.021616920828819275,0.021616920828819275,False
1.2475996288790097,-11.399640295773,308,0.364,0.35630536775513644,0.009451722726225853,0.009451722726225853,False
0.41403862035654954,-3.221488669684437,316,0.354,0.34925823482022744,0.0030640203040093184,0.0030640203040093184,False
0.10331640261438065,-0.494149544531863,319,0.35,0.34634978485890755,0.000757349596824497,0.000757349596824497,False
-0.30964992624840154,3.3329887612870155,323,0.348,0.34154333008492743,-0.002259065629914403,-0.002259065629914403,False
-0.927527000020321,9.90026092315891,329,0.345,0.3398323892137222,-0.006718772929161787,-0.006718772929161787,False
-0.8228556892376002,8.14573253294073,328,0.341,0.33452147264797666,-0.005902999080717564,-0.005902999080717564,False
-0.6171602975280145,5.951506498542476,326,0.341,0.3364334057653655,-0.004427249077707529,-0.004427249077707529,False
-0.5143063364060992,5.043112881304247,325,0.341,0.33565007314437634,-0.0036893743090331554,-0.0036893743090331554,False
-0.5132687883988803,5.131651964426418,325,0.337,0.332140333903164,-0.0036460973788052797,-0.0036460973788052797,False
-0.5127423311640574,5.126930714769839,325,0.335,0.32983708777162896,-0.00362445879727602,-0.00362445879727602,False
-0.6130225389458603,6.2592302743673,326,0.328,0.3243476733891152,-0.004258468747138977,-0.004258468747138977,False
-0.7132414529989373,7.1943215636115445,327,0.323,0.31424879971906916,-0.004892478697001934,-0.004892478697001934,False
-0.6096509520065955,6.053956336943983,326,0.318,0.30572498074961696,-0.004128637257963419,-0.004128637257963419,False
-0.6086053184910809,6.085042869910297,326,0.315,0.3099804723682741,-0.004089687950909138,-0.004089687950909138,False
-0.6038792875677665,6.033908544256811,326,0.302,0.29720189408758024,-0.003920906689018011,-0.003920906689018011,False
-0.6023579859520618,6.022215853722305,326,0.298,0.292277585864297,-0.0038689745124429464,-0.0038689745124429464,False
-0.6990737242342013,7.124386819380653,327,0.29,0.28536333969384986,-0.004392627626657486,-0.004392627626657486,False
-0.5955055331829903,5.912370100187915,326,0.281,0.2667823627809568,-0.003648261073976755,-0.003648261073976755,False
-0.49226069088924834,4.8374973729840995,325,0.27,0.2621889746037887,-0.002921205712482333,-0.002921205712482333,False
=======
2.398532887945086,-23.985328879450858,297,0.372,0.3718423035182849,0.01851395145058632,0.01851395145058632,False
2.398532887945086,-23.985328879450858,297,0.372,0.3717871892358855,0.01851395145058632,0.01851395145058632,False
2.398532887945086,-23.985328879450858,297,0.372,0.37200767415943065,0.01851395145058632,0.01851395145058632,False
2.1901776342712873,-21.790893734127803,299,0.372,0.3687098841841575,0.016904043033719063,0.016904043033719063,False
0.729120489977936,-6.4647093451628805,313,0.368,0.3616878974222852,0.005574093200266361,0.005574093200266361,False
-0.0,0.5935846306385338,320,0.362,0.35777690554736785,-0.0,-0.0,False
-0.8299420338589628,8.978948187298068,328,0.359,0.3550526019322114,-0.006214594468474388,-0.006214594468474388,False
-0.827258091446408,8.271585167052478,328,0.352,0.3445385602724141,-0.006093418691307306,-0.006093418691307306,False
-0.5153238784048743,5.069605328453531,325,0.345,0.33576294413465224,-0.003732651472091675,-0.003732651472091675,False
-0.10255109764738456,0.8387977073676294,321,0.335,0.32692969157595486,-0.0007248917827382684,-0.0007248917827382684,False
-0.0,-0.07550324338708328,320,0.328,0.3231877845440444,-0.0,-0.0,False
-0.1018967909721205,1.0687266936957884,321,0.323,0.31521338472509786,-0.0006989255198277533,-0.0006989255198277533,False
-0.203108203512277,2.0660915593930858,322,0.317,0.30638701499468773,-0.0013718847185373306,-0.0013718847185373306,False
-0.4028446937442057,4.120617502173359,324,0.303,0.29639395629264903,-0.0026225936599075794,-0.0026225936599075794,False
-0.5029240540772901,5.1292861377179415,325,0.301,0.29674872700255844,-0.003256603144109249,-0.003256603144109249,False
-0.5003465787112431,5.002680993010875,325,0.293,0.27834431213167443,-0.003170049050822854,-0.003170049050822854,False
-0.3972926146804762,3.8920853904465322,324,0.282,0.27752551514837687,-0.002440829761326313,-0.002440829761326313,False
-0.29712137808988126,2.917192974850735,323,0.278,0.2708796200747307,-0.001804655883461237,-0.001804655883461237,False
>>>>>>> main
